enterprise_name,legal_representative,contact_number,province,city,address,email,unified_social_credit_code,organization_code
淮安市国有联合投资发展集团有限公司,孙邦宾,0517-83908361；0517-83932237；0517-83558362,江苏,淮安市,淮安市淮海北路31号书城大厦18楼,hascszc@126.com,91320800791068254N,79106825-4
淮安市水利控股集团有限公司,庄亚洲,0517-83606191；0517-3713932,江苏,淮安市,淮安市清江浦区淮海东路1号丰惠广场3601室,haslzcgs@163.com,913208917437140206,74371402-0
上海利基五金塑胶有限公司,彭锦穗,021-67723316,上海,上海市,上海市松江区石湖荡镇新松公路7号3幢-3,13774239598@163.com,91310117758583115P,75858311-5
上海晶天注塑成型有限公司,金卫国,021-37772489；021-57776136,上海,上海市,上海市松江区车墩镇松金公路9296号10幢04号,,,
上海科鹰注塑有限公司,朱汉仁,021-59460184,上海,上海市,上海港沿经济小区,,91310230631067519F,63106751-9
上海龙人注塑有限公司,张洪军,021-58924616,上海,上海市,川周公路8759号,,91310115133835378X,13383537-8
东江精创注塑（惠州）有限公司,李肖容,0752-3916800,广东,惠州市,惠州市惠阳区经济开发区惠澳大道古岭村地段(厂房一),yxwang@tkmold.com,91441303MA521PF31N,MA521PF3-1
东莞市十方精密科技有限公司,林虹,0769-89302228,广东,东莞市,东莞市横沥镇西城科技园I区3号,hongyehui@dgspang.com,91441900070217977P,07021797-7
东莞市和康轩电子科技有限公司,付自桥,—,广东,东莞市,东莞市长安镇厦岗社区晟大东街5号B座4楼,,914419003152056762,31520567-6
东莞市汇鼎实业有限公司,袁子国,0769-86061666,广东,东莞市,东莞市长安镇霄冲工业区振安东路63号,toni.yuan@hitopmold.com,914419007578828855,75788288-5
佛山市顺德区健能达塑料制品有限公司,何万健,0757-22898599；0757-28083338,广东,佛山市,佛山市顺德区均安镇星槎村委会星槎西路18号之一,,91440606677089238Q,67708923-8
佛山市顺德区捷晟电器有限公司,宋敬伟,0757-26332426；0757-26331840,广东,佛山市,佛山市顺德区北滘镇顺江居民委员会工业园兴业东路2号之二启德置业园4座102、202(住所申报),huihuivscpa@163.com,9144060668061323XE,68061323-X
佛山市顺德区胜誉塑料五金有限公司,徐焕明,—,广东,佛山市,佛山市顺德区杏坛镇高赞高桂北六路10号之一,,91440606755612822Q,75561282-2
佛山市顺德区讯鸿塑料电器灯具有限公司,陈兆良,0757-27381634,广东,佛山市,佛山市顺德区杏坛镇桑麻村大道18号,,914406067857685298,78576852-9
厦门佳宝利塑胶制品有限公司,蔡典明,—,福建,厦门市,厦门市集美区灌口镇莲上路107号(2#厂房)一楼之二,,91350211581278501Q,58127850-1
厦门华昌丰注塑有限公司,牛坤彭,—,福建,厦门市,厦门市海沧区海沧街道锦里村北片268号4#楼厂房第一层,,913502005812679176,58126791-7
厦门市培荣塑胶有限公司,施静瑜,—,福建,厦门市,厦门市同安区莲花镇美埔村(莲美中学右侧20米)),,91350212705481086U,70548108-6
厦门晟益鑫塑胶有限公司,赖庆祥,—,福建,厦门市,厦门市集美区灌口上头亭一组55号1楼,,91350211562800720L,56280072-0
安徽格努博尔塑业有限公司,吴厚忠,0556-6810234,安徽,安庆市,安徽省桐城双新经济开发区伊洛大道北侧,hqs55095@qq.com,913408810665104410,06651044-1
安徽海恩特塑业有限公司,高金峰,0550-7516213,安徽,滁州市,天长市铜城镇工业园区纬一路北(亨利路东),2644061458@qq.cn,91341181328006828F,32800682-8
安徽百鑫包装有限公司,武少坤,—,安徽,滁州市,安徽省滁州市明光市经济开发区中宁路9号,394910995@qq.com,91341182MA2T77RN4Y,MA2T77RN-4
安徽美佳佳塑业有限公司,梁山,—,安徽,安庆市,桐城市双港镇松元村双港工业园万通路88号,18130019793@139.com,91340881MA2RQ1P09B,MA2RQ1P0-9
安徽银灵塑业有限公司,程春霞,0556-5627999；0556-5627756,安徽,安庆市,安徽省安庆市桐城双新经济开发区,2816821641@qq.com,91340881598664150E,59866415-0
常州市晨辉注塑模具有限公司,潘权,0519-83272991,江苏,常州市,常州市钟楼开发区紫薇路15号,,91320404737090901B,73709090-1
常州春翔电器塑料有限公司,张小荣,0519-88389590；0519-8389590；0519-88779848,江苏,常州市,武进区采菱路梅港村委(东方大桥西下),,913204127468040642,74680406-4
常州江春注塑有限公司,陈洪伟,0519-88783505,江苏,常州市,武进区横林镇江村村,,913204123138326683,31383266-8
常州玲梅塑料有限公司,陆东华,0519-85218121；0519-88151736,江苏,常州市,常州市新北区春江镇百丈龙圩路5号,562770016@qq.com,913204116967792770,69677927-7
常州禾郡电器有限公司,杨俊,—,江苏,常州市,钟楼区怀德中路304号,1416646918@qq.com,913204047406669759,74066697-5
惠州市天顺精密注塑有限公司,张德华,0752-2098839,广东,惠州市,惠州市仲恺高新区陈江街道办事处青春工业管理区禾丽公司厂房,2728947379@qq.com,9144130078647862X8,78647862-X
杭州临安杨岱注塑制品有限公司,孙平阳,—,浙江,杭州市,浙江省杭州市临安区锦南街道杨岱村,15355073681@163.com,91330185673958192F,67395819-2
杭州富阳辰晟源电子有限公司,丁静芳,0571-63207766,浙江,杭州市,杭州富阳区新登镇松溪村,xiehf@shcsyet.com,913301837620260633,76202606-3
杭州科力达模型有限公司,俞发康,0571-88601616；0571-88601598,浙江,杭州市,余杭区径山镇长乐村,407120105@QQ.COM,91330110768214540G,76821454-0
三江瓦力特特种车辆有限公司,许学军,0712-2357095,湖北,孝感市,湖北省孝感市航天大道万山路北段,swkfb@126.com,91420900615410209K,61541020-9
上海金盾特种车辆装备有限公司,周象义,021-58197777,上海,上海市,上海市浦东新区书院镇丽正路1515号,hr@shjdtz.com,9131011555006376XP,55006376-X
临沂红盛车辆改装有限公司,张永龙,—,山东,临沂市,山东省临沂市罗庄区花卜圈村南,1961765751@QQ.COM,91371311567749821K,56774982-1
北京中天高科特种车辆有限公司,王乐海,010-82128100；010-59275271；022-82170360；022-82119157；022-82104381,北京,北京市,北京市门头沟区石龙南路6号1幢5-32室,1234567@centechsv.com,91110109700282096J,70028209-6
北京安龙特种车辆有限公司,常香,010-81368766；010-61375806；010-61375328,北京,北京市,北京市房山区顾八路三区1号院7号1层101,cuihongna163@163.com,91110111573202160T,57320216-0
华宇方圆（河南）车辆改装有限公司,孙勇,—,河南,许昌市,禹州市颍川办产业集聚区机械加工园,HYFYCL@163.com,91411081MA44MTQU8T,MA44MTQU-8
合肥开乐特种车辆有限公司,秦少华,0551-65353371,安徽,合肥市,安徽省合肥市经济技术开发区翠微路6号海恒大厦517室,530658235@QQ.com,91340100149123703H,14912370-3
大连万顺特种车辆制造有限公司,郝咏昕,0411-39280951；0411-39280591；0411-87213811,辽宁,大连市,辽宁省大连市旅顺口区长城街道畅达路20号,xianhui.meng@ws.bsv-auto.com,912102127772853161,77728531-6
天津市车辆改装厂,王乐海,022-82120041,天津,天津市,南开区咸阳路77号,hrtj@centechsv.com,91120104103383307H,10338330-7
威海广泰特种车辆有限公司,于洪林,0631-3809208；0631-3953807；0631-3953511,山东,威海市,威海市环翠区羊亭镇惠河路93号,78924679@qq.com,913710025830606373,58306063-7
威海高赛华运汽车改装有限公司,赛新军,0631-8565123,山东,威海市,威海临港经济技术开发区汪疃镇高赛路-1-4号,gaosaijs007@163.com,91371000344476344H,34447634-4
安徽太空车辆改装有限公司,孔晨宇,—,安徽,蚌埠市,安徽省蚌埠市固镇县蚌埠铜陵现代产业园,18956150888@qq.com,91340323394086010R,39408601-0
山东建宇特种车辆有限公司,于爱云,0530-6422555；0530-6598666,山东,菏泽市,郓城东园区专用汽车产业园园区路003号,sdyj123@163.com,91371725798651549R,79865154-9
山东恩信特种车辆制造有限公司,王存雨,0537-7766155；0537-7769155；0537-7769990；0537-7769855,山东,济宁市,梁山县拳铺镇工业园区(郭堂村),572322616@qq.com,913708327710081313,77100813-1
平凉市华星车辆改装有限责任公司,朱鹏天,0933-8570816；0933-4166639；0933-4166168,甘肃,平凉市,甘肃省平凉市崆峒区工业园区七府北路1号,2805002912@qq.com,91620800053127777K,05312777-7
广东飞驰特种车辆股份有限公司,周雄,020-36243165,广东,广州市,广州市越秀区东风中路268号1509,1179673595@qq.com,91440101056588472T,05658847-2
无锡德事隆特种车辆有限公司,HEIDI ANNE MC NARY,0510-83896033,江苏,无锡市,无锡市锡山经济技术开发区万全路30号,lwang01@textron.com,91320205MA1ND5135M,MA1ND513-5
江苏亿翔特种车辆有限公司,黄一飞,0514-85307877；0514-85306506；0514-86827223；0514-86822223；0514-85306598,江苏,扬州市,扬州市江都区城北工业园区,670677390@qq.com,91321012585546542Y,58554654-2
江苏天明特种车辆有限公司,封新海,0518-85916953,江苏,连云港市,连云港市赣榆区柘汪镇临港产业区,12252204@qq.com,91320707346233936K,34623393-6
江苏海鹏特种车辆有限公司,胡鹏飞,0510-80129628,江苏,无锡市,江阴经济开发区靖江园区,chenrui@jstrailer.com,91320293776886822P,77688682-2
江苏鸿昌特种车辆有限公司,邹洪彬,0512-58651135；0512-58658168,江苏,苏州市,张家港市临江绿色产业园乐余镇永安村,734786211@qq.com,913205820727536503,07275365-0
江阴市汽车改装厂有限公司,秦安君,0510-86503011,江苏,无锡市,江阴市青阳镇锡澄路1519号,497264845@qq.com,91320281250388626U,25038862-6
河南胜通车辆改装有限公司,裴宏伟,—,河南,洛阳市,孟津县平乐镇马村,13903886057@163.COM,91410322097803933M,09780393-3
浙江西贝虎特种车辆股份有限公司,贾文良,0579-85421738；0579-85421888；0579-85421889；0579-85421922,浙江,金华市,浙江省义乌市北苑街道机场路629号,finance@chinaxbh.com,913307007818046681,78180466-8
湖南星邦改装汽车制造有限公司,刘国良,0731-87116111,湖南,长沙市,湖南省长沙市宁乡高新技术产业园区金洲大道东128 号,2440888702@qq.com,91430124MA4Q01E34Q,MA4Q01E3-4
牡丹江特种车辆改装厂,王国瑞,0453-6522277；0453-6284818；0453-6527145；0453-6532145,黑龙江,牡丹江市,黑龙江省牡丹江市爱民区东新荣街81号,1193073115@163.com,,
苏州雅奇改装车辆制造有限公司,杨帆,0512-62812208,江苏,苏州市,苏州工业园区胜浦镇通江路80号,815429718@qq.com,9132059433128815XY,33128815-X
蜗牛特种车辆装备有限公司,高辉,—,山东,济宁市,山东省济宁市梁山县工业园区内,18264779999@163.com,91370832MA3MB8RG78,MA3MB8RG-7
西铁火车改装修造厂,梁平,029-82139645；029-82193615；029-82139625,陕西,西安市,西安市新城区纱厂东街94号,,916101332206739951,22067399-5
辽宁保利特种车辆有限公司,孙春田,024-56596093；024-56596094；024-56596092,辽宁,沈阳市,辽宁省沈抚新区沈东七路14号,polysv@vip.163.com,91210400788762026Y,78876202-6
东莞丸仁电子有限公司,刘宁,0769-85593996；0769-85593998,广东,东莞市,东莞市厚街镇涌口社区新濂河富康东路3号,cai2@marunix.com,914419003105286019,31052860-1
东莞云晖光电有限公司,唐德杰,0769-81555998,广东,东莞市,广东省东莞市长安镇长安安康街4号,helen.he@cloudlight.com.hk,91441900MA51J5PW5W,MA51J5PW-5
东莞圆锋电子有限公司,林瑞华,—,广东,东莞市,东莞市常平镇桥沥村,403874315@qq.com,914419003216361819,32163618-1
东莞市创慧电子有限公司,张中喜,0769-87889560,广东,东莞市,东莞市谢岗镇谢山村银湖工业区,37110903@QQ.COM,91441900MA4WBLPR00,MA4WBLPR-0
东莞极飞无人机科技有限公司,彭斌,0769-23078906,广东,东莞市,东莞市大岭山镇连平村莞长路,luolulu@xg.cn,91441900315265804E,31526580-4
东莞认知智能科技有限公司,任涛,—,广东,东莞市,东莞市高埗镇凌屋村颐龙西路凌屋村工业园,luzhenping@bftv.com,91441900MA51654K2H,MA51654K-2
东莞长盈精密技术有限公司大朗杨涌分公司,方文汉,0769-22236311,广东,东莞市,东莞市大朗镇杨涌村岭贝街48号,yuanmeihua@ewpt.com,91441900MA4X8F949X,MA4X8F94-9
中环领先半导体材料有限公司,沈浩平,0510-81776071；0510-81776072,江苏,无锡市,宜兴经济技术开发区东氿大道,zangxuexue@zhlxsemicon.com,91320282MA1UQ5XR2L,MA1UQ5XR-2
中芯长电半导体（江阴）有限公司,崔东,0510-86976718；0755-86976775,江苏,无锡市,江阴市长山大道78号,xiao@sjsemi.com,91320281321666575D,32166657-5
乐普科（天津）光电有限公司,Goetz Matthias Bendele,022-23785318；022-23785328；022-23005700,天津,天津市,天津滨海高新区华苑产业区榕苑路15号1-B-1207,INFO.CHINA@LPKF.COM,9112011672446680XM,72446680-X
云南顺华智能科技有限公司,陈富华,—,云南,昭通市,云南省昭通市昭阳区工业园区创新创业园第2栋,413361691@qq.com,91530600MA6KUB4U0W,MA6KUB4U-0
信利（仁寿）高端显示科技有限公司,林伟华,—,四川,眉山市,仁寿县文林工业园区管委会办公楼一楼,muqihong@trulyrs.cn,91511421MA64AF3G7B,MA64AF3G-7
北京世纪金光半导体有限公司,李百泉,010-56993300；010-56993388；010-56993355,北京,北京市,北京市北京经济技术开发区通惠干渠路17号院2号楼3层、4层、5层,wangyunxiang@cengol.com,911103025674741869,56747418-6
北京融安特智能科技股份有限公司,童红雷,010-56495559；010-56495918；4000179400；010-56495916,北京,北京市,北京市通州区中关村科技园区通州园金桥科技产业基地环科中路17号55号楼,ronganre@bjroit.com,911101125695444753,56954447-5
华为技术有限公司重庆分公司,童德刚,023-67889526；023-67889679,重庆,重庆市,重庆市渝北区黄山大道中段67号1幢12-1,xuemei@huwaei.com,91500000595166770T,59516677-0
华为终端有限公司,赵明路,0769-23839866,广东,东莞市,广东省东莞市松山湖园区新城路2号,,914419000585344943,05853449-4
吉安市培真电子有限公司,郑培玉,—,江西,吉安市,江西省吉安市吉州区工业园区管委会114室,peizhen@sohu.com,91360800MA3848994M,MA384899-4
吉安市炎翔电子有限公司,郭燕香,—,江西,吉安市,江西省吉安市吉州区工业园区管委会113室,yanxiang@sohu.com,91360800MA38539F5J,MA38539F-5
四川天乐信达光电有限公司,王宇,028-82228986,四川,成都市,成都崇州经济开发区创新大道力兴之家70号,info@sctlxd.com,91510184096144032K,09614403-2
四川羽玺电子科技有限公司,张建军,0827-5554488；0827-5595073；0827-5595067；0827-5182082,四川,巴中市,四川省巴中市经济开发区工业园区,785145928@qq.com,91511900095323688M,09532368-8
大工科技（上海）有限公司,梁兆明,021-67893965；021-67893965-6811,上海,上海市,上海市松江区鼎盛路965号,lisa@kumact.com,91310000682230195P,68223019-5
宁波博莱特光电科技股份有限公司,沈晓峰,0574-58964383；0574-63756562,浙江,宁波市,慈溪市观海卫镇工业园区东区,275832604@qq.com,913302826913733827,69137338-2
小米科技有限责任公司,雷军,010-60606666-1101；010-60606666-1234；4006898688,北京,北京市,北京市海淀区西二旗中路33号院6号楼6层006号,chenchongwei@xiaomi.com,91110108551385082Q,55138508-2
